 24,-5,0, 0
 25,-5,0, 0
 26,-5,0, 0
 27,-5,0, 0
 28,-5,0, 0
 29,-5,0, 0
 30,-5,0, 0
 31,-5,0, 0
 32,-5,0, 0
 33,-5,0, 0
 34,-5,0, 0
 35,-5,0, 0
 36,-5,0, 0
 37,-5,0, 0
 38,-5,0, 0
 39,-5,-2.53261, -1.38778e-017
 40,-5,-15.3697, -1.66533e-016
 41,-5,-111.269, 2.22045e-016
 42,-5,0, -2.10942e-015
 -43,-4,0, -2.10942e-015
 -42,-4,111.269, 2.22045e-016
 -41,-4,15.3697, -1.66533e-016
 -40,-4,2.53261, -1.38778e-017
 -39,-4,0, 0
 -38,-4,0, 0
 -37,-4,0, 0
 -36,-4,0, 0
 -35,-4,0, 0
 -34,-4,0, 0
 -33,-4,0, 0
 -32,-4,0, 0
 -31,-4,0, 0
 -30,-4,0, 0
 -29,-4,0, 0
 -28,-4,0, 0
 -27,-4,0, 0
 -26,-4,0, 0
 -25,-4,0, 0
 -24,-4,0, 0
 -23,-4,0, 0
 -22,-4,0, 0
 -21,-4,0, 0
 -20,-4,0, 0
 -19,-4,0, 0
 -18,-4,0, 0
 -17,-4,0, 0
 -16,-4,0, 0
 -15,-4,0, 0
 -14,-4,0, 0
 -13,-4,0, 0
 -12,-4,0, 0
 -11,-4,0, 0
 -10,-4,0, 0
 -9,-4,0, 0
 -8,-4,0, 0
 -7,-4,0, 0
 -6,-4,0, 0
 -5,-4,0, 0
 -4,-4,0, 0
 -3,-4,0, 0
 -2,-4,0, 0
 -1,-4,0, 0
 0,-4,0, 0
 1,-4,0, 0
 2,-4,0, 0
 3,-4,0, 0
 4,-4,0, 0
 5,-4,0, 0
 6,-4,0, 0
 7,-4,0, 0
 8,-4,0, 0
 9,-4,0, 0
 10,-4,0, 0
 11,-4,0, 0
 12,-4,0, 0
 13,-4,0, 0
 14,-4,0, 0
 15,-4,0, 0
 16,-4,0, 0
 17,-4,0, 0
 18,-4,0, 0
 19,-4,0, 0
 20,-4,0, 0
 21,-4,0, 0
 22,-4,0, 0
 23,-4,0, 0
 24,-4,0, 0
 25,-4,0, 0
 26,-4,0, 0
 27,-4,0, 0
 28,-4,0, 0
 29,-4,0, 0
 30,-4,0, 0
 31,-4,0, 0
 32,-4,0, 0
 33,-4,0, 0
 34,-4,0, 0
 35,-4,0, 0
 36,-4,0, 0
 37,-4,0, 0
 38,-4,0, 0
 39,-4,-2.53261, -1.38778e-017
 40,-4,-15.3697, -1.66533e-016
 41,-4,-111.269, 2.22045e-016
 42,-4,0, -2.10942e-015
 -43,-3,0, -2.10942e-015
 -42,-3,111.269, 2.22045e-016
 -41,-3,15.3697, -1.66533e-016
 -40,-3,2.53261, -1.38778e-017
 -39,-3,0, 0
 -38,-3,0, 0
 -37,-3,0, 0
 -36,-3,0, 0
 -35,-3,0, 0
 -34,-3,0, 0
 -33,-3,0, 0
 -32,-3,0, 0
 -31,-3,0, 0
 -30,-3,0, 0
 -29,-3,0, 0
 -28,-3,0, 0
 -27,-3,0, 0
 -26,-3,0, 0
 -25,-3,0, 0
 -24,-3,0, 0
 -23,-3,0, 0
 -22,-3,0, 0
 -21,-3,0, 0
